7487	NN20MA	TURBINE SYSTEM	NN20	1.00	S	90.00	6	UJIN		2	\N	100.00	90.00
7793	NN30BA	ELECTRICAL SYSTEM	NN30	1.00	S	96.00	6	UJIN		3	\N	100.00	96.00
7601	NN30HA	BOILER FURNACE SYSTEM	NN30	1.00	S	55.00	6	UJIN		3	\N	100.00	55.00
5936	CA605A	SWITCHGEAR	CA605	1.00	S	100.00	6	UCRT	Y	6	\N	100.00	100.00
5983	CA803A	GENERATOR SYSTEM	CA803	1.00	S	100.00	6	UCRT		8	\N	100.00	100.00
8194	LP20MA2	TURBINE PROTECTION SYSTEM	LP20MA	1.00	S	75.00	7	UJPC		2	\N	100.00	75.00
8115	LP20PA1	CIRCULATING WATER PUMP  A SYSTEM	LP20PA	0.50	P	95.00	7	UJPC		2	\N	100.00	95.00
5079	TY201A	HPFB FAN	TY201	1.00	S	98.00	6	UJTY		2	\N	100.00	98.00
8860	NP00EAC62	C3B SYSTEM	NP00EAC6	1.00	P	85.00	9	UJPT		0	\N	100.00	85.00
8944	NP90LAC21	TBFP A SYSTEM	NP90LAC2	0.50	P	80.00	9	UJPT		9	\N	100.00	80.00
8755	LR10LA213	BFP TURBINE A LUBE-OIL SYSTEM	LR10LA21	1.00	S	100.00	9	UJRB	N	1	N	100.00	100.00
7389	NN20HA254	BURNER A	NN20HA25	1.00	S	100.00	9	UJIN		2	\N	100.00	100.00
8916	NP90MAJ2	CONDENSATE SYSTEM	NP90MAJ	1.00	S	80.00	8	UJPT		9	\N	100.00	80.00
7714	NN30LC61	GSC	NN30LC6	1.00	P	100.00	8	UJIN	Y	3	\N	100.00	100.00
7570	NN30	UNIT #3	NN	1.00	S	55.00	4	UJIN		3	\N	100.00	55.00
794	TA001C07	BC3 	TA001C	1.00	S	50.00	4	UJTA		0	\N	100.00	50.00
784	TA001B	STECKER RECLAIMER	TA001	1.00	S	50.00	3	UJTA		0	\N	100.00	50.00
928	TA201I	SSC	TA201	1.00	S	50.00	3	UJTA		2	\N	100.00	50.00
842	TA101F	SA FAN	TA101	1.00	S	100.00	3	UJTA		1	\N	100.00	100.00
7515	NN20MA27	LUBE OIL PURIFIER	NN20MA2	1.00	S	100.00	8	UJIN	Y	2	\N	100.00	100.00
9000	NP90MAV381	R MSSV	NP90MAV38	0.50	P	95.00	10	UJPT	Y	9	\N	100.00	95.00
9018	NP90MAV51	HP BYPASS	NP90MAV5	1.00	S	95.00	9	UJPT	Y	9	\N	100.00	95.00
9160	NP90MKW71	GENERATOR	NP90MKW7	1.00	S	80.00	9	UJPT	Y	9	\N	100.00	80.00
8306	PN00EA262	TRIPPER L2	PN00EA26	1.00	P	95.00	9	SPTN	Y		\N	100.00	95.00
8383	PN10HA1552	COAL FEEDER E	PN10HA155	1.00	S	50.00	10	SPTN	Y		\N	100.00	50.00
8473	PN10MK4	GENERATOR H2 COOLING SYSTEM	PN10MK	1.00	S	95.00	7	SPTN	Y		\N	100.00	95.00
8726	PN20MA184	HP TURBINE BYPASS	PN20MA18	1.00	S	92.00	9	SPTN	Y		\N	100.00	92.00
5207	PS001C04A	BC 4A	PS001C04	0.50	P	84.00	9	UJPS	Y	0	\N	100.00	84.00
5233	PS101D01	SA FAN	PS101D	1.00	S	85.00	8	UJPS	Y	1	\N	100.00	85.00
8622	PN20PA2	AUX CIRCULATING WATER SISTEM	PN20PA	1.00	S	100.00	7	SPTN			\N	100.00	100.00
5031	TY102B	CCWP	TY102	1.00	S	100.00	6	UJTY		1	\N	100.00	100.00
5102	TY201G	SLAG COOLER	TY201	1.00	S	100.00	6	UJTY		2	\N	100.00	100.00
8172	LP20MK	GENERATOR SYSTEM	LP20	1.00	S	95.00	6	UJPC		2	\N	100.00	95.00
6788	LR20MK	GENERATOR SYSTEM	LR20	1.00	S	75.00	6	UJRB		2	\N	100.00	75.00
8321	PN00QF	CENTRAL CONTROL AIR COMPRESSOR	PN00	1.00	S	100.00	6	SPTN			\N	100.00	100.00
7882	LP10HL	COMBUSTION AIR & FLUE GAS SYSTEM	LP10	1.00	S	87.50	6	UJPC		1	\N	100.00	87.50
7549	NN20HD	ASH HANDLING SYSTEM	NN20	1.00	S	98.75	6	UJIN		2	\N	100.00	98.75
6858	NN00EA1	JALUR UNLOADING	NN00EA	1.00	S	55.00	7	UJIN		0	\N	100.00	55.00
5503	KT202C	CP	KT202	1.00	S	100.00	6	UJKT		2	\N	100.00	100.00
8147	LP20LA5	HPH #1 SYSTEM	LP20LA	1.00	S	100.00	7	UJPC		2	\N	100.00	100.00
5965	CA706	WATER WAY SYSTEM	CA70	1.00	S	100.00	5	UCRT		7	\N	100.00	100.00
833	TA101D03	MILL C	TA101D	0.25	P	50.00	4	UJTA	Y	1	\N	100.00	50.00
835	TA101D05	MILL E	TA101D	0.25	P	50.00	4	UJTA	Y	1	\N	100.00	50.00
6864	NN00EA112	JALUR SU 2	NN00EA11	1.00	P	55.00	9	UJIN		0	\N	100.00	55.00
7905	LP10HA11	MILL SEAL SYSTEM	LP10HA1	1.00	S	100.00	8	UJPC	Y	1	\N	100.00	100.00
6899	NN00QE21	SERVICE AIR COMPRESSOR	NN00QE2	1.00	S	100.00	8	UJIN		0	\N	100.00	100.00
7245	NN10MA23	LUBE OIL FILTER	NN10MA2	1.00	S	100.00	8	UJIN		1	\N	100.00	100.00
7251	NN10MA25	LUBE OIL PUMP	NN10MA2	1.00	S	100.00	8	UJIN		1	\N	100.00	100.00
5966	CA706A	INTAKE SYSTEM	CA706	1.00	S	100.00	6	UCRT		7	\N	100.00	100.00
6617	LR10MA1	LUBICATING OIL SYSTEM	LR10MA	1.00	S	95.00	7	UJRB		1	\N	100.00	95.00
8668	PN20LC6	HEATER DRAIN DAN GLAND STEAM SYSTEM	PN20LC	1.00	S	100.00	7	SPTN			\N	100.00	100.00
8144	LP20LA4	HPH #2 SYSTEM	LP20LA	1.00	S	100.00	7	UJPC		2	\N	100.00	100.00
6606	LR10LC7	LPH #5 SYSTEM	LR10LC	1.00	S	100.00	7	UJRB	N	1	N	100.00	100.00
6611	LR10MK2	GENERATOR SEAL OIL SYSTEM	LR10MK	1.00	S	100.00	7	UJRB	Y	1	\N	100.00	100.00
7091	NN10HA2	MILL COAL SYSTEM	NN10HA	1.00	S	55.00	7	UJIN		1	\N	100.00	55.00
6766	LR20LC	CONDENSATE SYSTEM	LR20	1.00	S	75.00	6	UJRB		2	\N	100.00	75.00
7802	NN30CW	PLANT CONTROL SYSTEM	NN30	1.00	S	100.00	6	UJIN		3	\N	100.00	100.00
7995	LP10MK2	GENERATOR SEAL OIL SYSTEM	LP10MK	1.00	S	95.00	7	UJPC	Y	1	\N	100.00	95.00
8098	LP20HA1232	COAL FEEDER C	LP20HA123	1.00	S	90.00	10	UJPC	Y	2	\N	100.00	90.00
