8601	TA20HA1263	PULVERIZER #2F	TA20HA126	1.00	S	10	2	UJTA	N	N
8595	TA20BA42	6KV SWITCH GEAR #2B 20BBB	TA20BA4	1.00	P	8	2	UJTA	Y	N
8596	TA20BA5111	UNIT PC #2A 20BFA	TA20BA511	1.00	S	10	2	UJTA	Y	N
8603	TA20HA132	COAL BURNER ELEVASI #2B	TA20HA13	0.20	P	9	2	UJTA	Y	N
8604	TA20HA134	COAL BURNER ELEVASI #2D	TA20HA13	0.20	P	9	2	UJTA	Y	N
8605	TA20HA135	COAL BURNER ELEVASI #2E	TA20HA13	0.20	P	9	2	UJTA	Y	N
9858	TY00AS	COMPRESSED AIR SYSTEM 	TY00	1.00	S	6	0	UJTY	N	N
5839	TA10HA12521	COAL FEEDER #1E	TA10HA1252	1.00	S	11	1	UJTA	Y	N
5838	TA10HA1253	PULVERIZER #1E	TA10HA125	1.00	S	10	1	UJTA	N	Y
5846	TA10HA1262	COAL FEEDER #1F	TA10HA126	1.00	S	10	1	UJTA	N	N
5847	TA10HA1263	PULVERIZER #1F	TA10HA126	1.00	S	10	1	UJTA	N	N
5855	TA10HA132	COAL BURNER ELEVASI #1B	TA10HA13	0.20	P	9	1	UJTA	Y	N
5857	TA10HA134	COAL BURNER ELEVASI #1D	TA10HA13	0.20	P	9	1	UJTA	Y	N
5858	TA10HA135	COAL BURNER ELEVASI #1E	TA10HA13	0.20	P	9	1	UJTA	Y	N
5859	TA10HA136	COAL BURNER ELEVASI #1F	TA10HA13	0.20	P	9	1	UJTA	Y	N
8606	TA20HA136	COAL BURNER ELEVASI #2F	TA20HA13	0.20	P	9	2	UJTA	Y	N
5887	TA10HA24	SUPER HEATER #1	TA10HA2	1.00	S	8	1	UJTA	N	N
5891	TA10HA241	SPRAY SUPERHEATER #1	TA10HA24	1.00	S	9	1	UJTA	N	N
5893	TA10HA2411	SPRAY SUPERHEATER #1 FIRST STAGE	TA10HA241	1.00	P	10	1	UJTA	N	N
5894	TA10HA2412	SPRAY SUPERHEATER #1 SCOND STAGE	TA10HA241	1.00	P	10	1	UJTA	N	N
5888	TA10HA25	REHEATER SYSTEM #1	TA10HA2	1.00	S	8	1	UJTA	N	N
5898	TA10HA252	SPRAY REHEATER #1	TA10HA25	1.00	S	9	1	UJTA	N	N
5889	TA10HA26	AIR PRESSURE RELIEF SYSTEM #1	TA10HA2	1.00	S	8	1	UJTA	N	N
5890	TA10HA27	SOOTBLOWER SYSTEM #1	TA10HA2	1.00	S	8	1	UJTA	N	N
5907	TA10HL1	COMBUSTION AIR & FLUE GAS SYSTEM #1A	TA10HL	0.50	P	7	1	UJTA	N	
5909	TA10HL11	PA FAN #1A SYSTEM	TA10HL1	1.00	S	8	1	UJTA	N	N
5911	TA10HL13	APH #1A	TA10HL1	1.00	S	8	1	UJTA	N	N
5913	TA10HL15	FDF #1A SYSTEM	TA10HL1	1.00	S	8	1	UJTA	N	N
5915	TA10HL18	ESP #1A	TA10HL1	1.00	S	8	1	UJTA	N	
5916	TA10HL19	IDF #1A	TA10HL1	1.00	S	8	1	UJTA	N	
5908	TA10HL2	COMBUSTION AIR & FLUE GAS SYSTEM #1B	TA10HL	0.50	P	7	1	UJTA	N	
8607	TA20HA24	SUPER HEATER #2	TA20HA2	1.00	S	8	2	UJTA	N	N
8608	TA20HA241	SPRAY SUPERHEATER #2	TA20HA24	1.00	S	9	2	UJTA	N	N
8609	TA20HA2411	SPRAY SUPERHEATER #2 FIRST STAGE	TA20HA241	1.00	P	10	2	UJTA	N	N
8610	TA20HA2412	SPRAY SUPERHEATER #2 SCOND STAGE	TA20HA241	1.00	P	10	2	UJTA	N	N
8611	TA20HA25	REHEATER SYSTEM #2	TA20HA2	1.00	S	8	2	UJTA	N	N
8612	TA20HA252	SPRAY REHEATER #2	TA20HA25	1.00	S	9	2	UJTA	N	N
8613	TA20HA26	AIR PRESSURE RELIEF SYSTEM #2	TA20HA2	1.00	S	8	2	UJTA	N	N
8614	TA20HA27	SOOTBLOWER SYSTEM #2	TA20HA2	1.00	S	8	2	UJTA	N	N
8615	TA20HL1	COMBUSTION AIR & FLUE GAS SYSTEM #2A	TA20HL	0.50	P	7	2	UJTA	N	N
8616	TA20HL11	PA FAN #2A SYSTEM	TA20HL1	1.00	S	8	2	UJTA	N	N
8617	TA20HL13	APH #2A	TA20HL1	1.00	S	8	2	UJTA	N	N
8618	TA20HL15	FDF #2A SYSTEM	TA20HL1	1.00	S	8	2	UJTA	N	N
8619	TA20HL18	ESP #2A	TA20HL1	1.00	S	8	2	UJTA	N	N
8620	TA20HL19	IDF #2A	TA20HL1	1.00	S	8	2	UJTA	N	N
8621	TA20HL2	COMBUSTION AIR & FLUE GAS SYSTEM #2B	TA20HL	0.50	P	7	2	UJTA	N	N
8622	TA20HA12522	MOTOR SWEEPER #2E	TA20HA1252	1.00	S	11	2	UJTA	Y	Y
8623	TA20HA12532	PULVERIZER #2E	TA20HA1253	1.00	S	11	2	UJTA	Y	N
8624	TA20HA12533	HYDRAULIC MILL #2E	TA20HA1253	1.00	S	11	2	UJTA	Y	N
8625	TA20HA1261	COAL BUNKER #2F	TA20HA126	1.00	S	10	2	UJTA	Y	N
8626	TA20HA12621	COAL FEEDER #2F	TA20HA1262	1.00	S	11	2	UJTA	Y	N
8627	TA20HA12622	MOTOR SWEEPER #2F	TA20HA1262	1.00	S	11	2	UJTA	Y	Y
8628	TA20HA12631	MILL LUBE OIL PUMP #2F	TA20HA1263	1.00	S	11	2	UJTA	Y	Y
8629	TA20HL152	FDF HYDRAULIC MOVING BLADE PUMP #2	TA20HL15	1.00	S	9	2	UJTA	N	N
8630	TA20HL153	FDF LUBE OIL PUMP #2	TA20HL15	1.00	S	9	2	UJTA	N	Y
8631	TA20HL192	IDF #2A COOLING FAN MOTOR	TA20HL19	1.00	S	9	2	UJTA	N	N
8632	TA20HL193	IDF #2A LUBE OIL PUMP	TA20HL19	1.00	S	9	2	UJTA	N	Y
8633	TA20HL21	PA FAN #2B SYSTEM	TA20HL2	1.00	S	8	2	UJTA	N	N
8634	TA20HL23	APH #2B	TA20HL2	1.00	S	8	2	UJTA	N	N
8635	TA20HL25	FDF #2B	TA20HL2	1.00	S	8	2	UJTA	N	N
8636	TA20HL252	FDF HYDRAULIC MOVING BLADE PUMP #2	TA20HL25	1.00	S	9	2	UJTA	N	N
8637	TA20HL253	FDF LUBE OIL PUMP #2	TA20HL25	1.00	S	9	2	UJTA	N	N
8638	TA20HL28	ESP #2B	TA20HL2	1.00	S	8	2	UJTA	N	N
8639	TA20HL29	IDF #2B	TA20HL2	1.00	S	8	2	UJTA	N	N
8640	TA20HL292	IDF #2B COOLING FAN MOTOR	TA20HL29	1.00	S	9	2	UJTA	N	N
8641	TA20HL293	IDF #2B LUBE OIL PUMP	TA20HL29	1.00	S	9	2	UJTA	N	N
8642	TA20LA1	DEAERATOR SYSTEM #2	TA20LA	1.00	S	7	2	UJTA	N	N
8643	TA20LA2	BFP SYSTEM #2	TA20LA	1.00	S	7	2	UJTA	N	N
8644	TA20LA21	BFPT #2A	TA20LA2	0.50	P	8	2	UJTA	N	N
8645	TA20LA213	BFPT LUBE OIL SYSTEM #2A	TA20LA21	1.00	S	9	2	UJTA	N	N
8646	TA20LA2131	BFPT LUBE OIL PUMP SYSTEM #2A	TA20LA213	1.00	S	10	2	UJTA	N	N
8647	TA20LA22	BFPT #2B	TA20LA2	0.50	P	8	2	UJTA	N	N
8648	TA20LA224	BFPT LUBE OIL SYSTEM #2B	TA20LA22	1.00	S	9	2	UJTA	N	N
8649	TA20LA2241	BFPT LUBE OIL PUMP SYSTEM #2B	TA20LA224	1.00	S	10	2	UJTA	N	N
8650	TA20LA23	BFP M #2	TA20LA2	0.50	P	8	2	UJTA	N	N
8651	TA20LA3	HPH #2 SYSTEM	TA20LA	1.00	S	7	2	UJTA	N	N
8652	TA20LA31	HPH #2 NO 1 ,2 ,3 SYSTEM	TA20LA3	1.00	P	8	2	UJTA	N	N
8653	TA20LA311	HPH #2 NO.1 SYSTEM	TA20LA31	1.00	S	9	2	UJTA	N	Y
8654	TA20LA312	HPH #2 NO.2 SYSTEM	TA20LA31	1.00	S	9	2	UJTA	N	N
8655	TA20LA313	HPH #2 NO.3 SYSTEM	TA20LA31	1.00	S	9	2	UJTA	N	N
5840	TA10HA12522	MOTOR SWEEPER #1E	TA10HA1252	1.00	S	11	1	UJTA	Y	Y
5842	TA10HA12532	PULVERIZER #1E	TA10HA1253	1.00	S	11	1	UJTA	Y	N
5843	TA10HA12533	HYDRAULIC MILL #1E	TA10HA1253	1.00	S	11	1	UJTA	Y	N
5845	TA10HA1261	COAL BUNKER #1F	TA10HA126	1.00	S	10	1	UJTA	Y	N
5848	TA10HA12621	COAL FEEDER #1F	TA10HA1262	1.00	S	11	1	UJTA	Y	N
5849	TA10HA12622	MOTOR SWEEPER #1F	TA10HA1262	1.00	S	11	1	UJTA	Y	Y
5850	TA10HA12631	MILL LUBE OIL PUMP #1F	TA10HA1263	1.00	S	11	1	UJTA	Y	Y
5922	TA10HL152	FDF HYDRAULIC MOVING BLADE PUMP #1	TA10HL15	1.00	S	9	1	UJTA	N	N
5923	TA10HL153	FDF LUBE OIL PUMP #1	TA10HL15	1.00	S	9	1	UJTA	N	Y
5933	TA10HL192	IDF #1A COOLING FAN MOTOR	TA10HL19	1.00	S	9	1	UJTA	N	N
5934	TA10HL193	IDF #1A LUBE OIL PUMP	TA10HL19	1.00	S	9	1	UJTA	N	Y
5939	TA10HL21	PA FAN #1B SYSTEM	TA10HL2	1.00	S	8	1	UJTA	N	N
5941	TA10HL23	APH #1B	TA10HL2	1.00	S	8	1	UJTA	N	N
5943	TA10HL25	FDF #1B	TA10HL2	1.00	S	8	1	UJTA	N	
5952	TA10HL252	FDF HYDRAULIC MOVING BLADE PUMP #1	TA10HL25	1.00	S	9	1	UJTA	N	N
5953	TA10HL253	FDF LUBE OIL PUMP #1	TA10HL25	1.00	S	9	1	UJTA	N	N
5945	TA10HL28	ESP #1B	TA10HL2	1.00	S	8	1	UJTA	N	
8656	TA20BA5412	ILLUMINATION PC TRANSFORMER #2	TA20BA541	1.00	S	10	2	UJTA	Y	N
5946	TA10HL29	IDF #1B	TA10HL2	1.00	S	8	1	UJTA	N	
5963	TA10HL292	IDF #1B COOLING FAN MOTOR	TA10HL29	1.00	S	9	1	UJTA	N	N
5964	TA10HL293	IDF #1B LUBE OIL PUMP	TA10HL29	1.00	S	9	1	UJTA	N	N
5969	TA10LA1	DEAERATOR SYSTEM #1	TA10LA	1.00	S	7	1	UJTA	N	N
5970	TA10LA2	BFP SYSTEM #1	TA10LA	1.00	S	7	1	UJTA	N	
5972	TA10LA21	BFPT #1A	TA10LA2	0.50	P	8	1	UJTA	N	
5976	TA10LA213	BFPT LUBE OIL SYSTEM #1A	TA10LA21	1.00	S	9	1	UJTA	N	N
5979	TA10LA2131	BFPT LUBE OIL PUMP SYSTEM #1A	TA10LA213	1.00	S	10	1	UJTA	N	N
5973	TA10LA22	BFPT #1B	TA10LA2	0.50	P	8	1	UJTA	N	
5984	TA10LA224	BFPT LUBE OIL SYSTEM #1B	TA10LA22	1.00	S	9	1	UJTA	N	N
5986	TA10LA2241	BFPT LUBE OIL PUMP SYSTEM #1B	TA10LA224	1.00	S	10	1	UJTA	N	N
5974	TA10LA23	BFP M #1	TA10LA2	0.50	P	8	1	UJTA	N	N
5971	TA10LA3	HPH #1 SYSTEM	TA10LA	1.00	S	7	1	UJTA	N	
